# Filename: 164940_polarimeter_vs_wheel.dat
# Timestamp: Mon May 20 16:49:40 2019

# Column 1:
#	name: measurement point
#	size: 0
#	type: coordinate
# Column 2:
#	name: angle
#	type: value
# Column 3:
#	name: S1
#	type: value
# Column 4:
#	name: S2
#	type: value
# Column 5:
#	name: S3
#	type: value
# Column 6:
#	name: DOP
#	type: value
# Column 7:
#	name: power
#	type: value

0	0.000000000000e+00	9.999320935384e-01	1.068362686018e-02	4.654935982192e-03	1.022874679565e+02	6.080968432798e-06
1	1.000000000000e+00	9.999463980717e-01	9.991494637014e-03	2.714961959566e-03	1.027212677002e+02	6.107205990702e-06
2	2.000000000000e+00	9.999611153609e-01	8.282699363064e-03	3.027318517863e-03	1.030710525513e+02	6.112347364251e-06
3	3.000000000000e+00	9.999592316532e-01	8.985565159493e-03	-8.914315492634e-04	1.034897537231e+02	6.147380190669e-06
4	4.000000000000e+00	9.999442529989e-01	1.038929370940e-02	1.885065186251e-03	1.028211975098e+02	6.130300789664e-06
5	5.000000000000e+00	9.999002016177e-01	1.051615193119e-02	9.433840868450e-03	1.028867111206e+02	6.070890776755e-06
6	6.000000000000e+00	9.999529078385e-01	9.687560329552e-03	5.773043075471e-04	1.031963424683e+02	6.103926352807e-06
7	7.000000000000e+00	9.999393165443e-01	1.101226321564e-02	-3.054303400002e-04	1.031401748657e+02	6.080830644350e-06
8	8.000000000000e+00	9.999653616007e-01	8.264494905550e-03	-9.867739095632e-04	1.032818603516e+02	6.011373443471e-06
9	9.000000000000e+00	9.999354828289e-01	1.076472921240e-02	3.626401082997e-03	1.027566452026e+02	5.888972282264e-06
10	1.000000000000e+01	9.999638540468e-01	8.305968770038e-03	-1.816998260370e-03	1.032225418091e+02	5.758992301708e-06
11	1.100000000000e+01	9.999445531637e-01	1.031764784504e-02	-2.106357307087e-03	1.031938705444e+02	5.810783932247e-06
12	1.200000000000e+01	9.999555426978e-01	9.221934092584e-03	-1.966865431798e-03	1.030900268555e+02	5.727831648983e-06
13	1.300000000000e+01	9.999714707327e-01	7.459975005391e-03	-1.185956850122e-03	1.031308975220e+02	5.624492587231e-06
14	1.400000000000e+01	9.999327413351e-01	1.131833770847e-02	-2.531410194922e-03	1.028092193604e+02	5.552082257054e-06
15	1.500000000000e+01	9.999393824864e-01	1.049450964453e-02	-3.331158954457e-03	1.030115203857e+02	5.445126134873e-06
16	1.600000000000e+01	9.999337916889e-01	1.077055256645e-02	-4.050609347642e-03	1.031350173950e+02	5.330400199455e-06
17	1.700000000000e+01	9.999133320554e-01	1.288319143880e-02	-2.711412218167e-03	1.027376785278e+02	5.144870101503e-06
18	1.800000000000e+01	9.999484943557e-01	8.895463754731e-03	-4.886651246032e-03	1.034170684814e+02	4.997381893190e-06
19	1.900000000000e+01	9.999433655347e-01	8.940479638610e-03	-5.773521196054e-03	1.032143325806e+02	4.888592684438e-06
20	2.000000000000e+01	9.999412194366e-01	9.594937573540e-03	-5.049241985888e-03	1.032267074585e+02	4.768578946823e-06
21	2.100000000000e+01	9.999371618616e-01	3.991544812265e-03	-1.047568127228e-02	1.030977706909e+02	4.661668299377e-06
22	2.200000000000e+01	9.999447188217e-01	7.671253203125e-03	-7.191048249920e-03	1.033974456787e+02	4.578000243782e-06
23	2.300000000000e+01	9.999729288179e-01	4.471619936278e-03	-5.843478969051e-03	1.035942230225e+02	4.441190412763e-06
24	2.400000000000e+01	9.999186952817e-01	1.066583969015e-02	-6.988754520917e-03	1.030392837524e+02	4.332584012445e-06
25	2.500000000000e+01	9.997178419338e-01	2.199794429370e-02	-8.962531233365e-03	1.024381103516e+02	4.217928562866e-06
26	2.600000000000e+01	9.999916510012e-01	3.679908852078e-03	-1.776569381670e-03	1.033277053833e+02	4.094490577700e-06
27	2.700000000000e+01	9.998226605712e-01	1.792906251194e-02	-5.761607909517e-03	1.029043045044e+02	4.037252892886e-06
28	2.800000000000e+01	9.998927607935e-01	7.262345673096e-03	-1.271712420960e-02	1.035106658936e+02	3.895809186361e-06
29	2.900000000000e+01	9.998969475117e-01	1.037175477926e-02	-9.925777529399e-03	1.030371017456e+02	3.745867388716e-06
30	3.000000000000e+01	9.999654871014e-01	6.435193169294e-03	-5.254797322715e-03	1.033712692261e+02	3.634147560660e-06
31	3.100000000000e+01	9.998330677317e-01	1.242666203069e-02	-1.339457879391e-02	1.024318389893e+02	3.545540039340e-06
32	3.200000000000e+01	9.999014140008e-01	8.158350378873e-03	-1.142819313606e-02	1.031177978516e+02	3.430144261074e-06
33	3.300000000000e+01	9.999307884506e-01	5.119184827222e-03	-1.059302861841e-02	1.028476486206e+02	3.377723714948e-06
34	3.400000000000e+01	9.999197147632e-01	6.010054678544e-03	-1.115541440798e-02	1.032622985840e+02	3.267294232501e-06
35	3.500000000000e+01	9.999549131736e-01	1.119853556320e-03	-9.429610167516e-03	1.031714096069e+02	2.960711071864e-06
36	3.600000000000e+01	9.999595743959e-01	1.901126747181e-03	-8.788361116914e-03	1.030655593872e+02	2.920650786109e-06
37	3.700000000000e+01	9.999647158834e-01	2.140024372072e-03	-8.123255744616e-03	1.029259262085e+02	2.883853085223e-06
38	3.800000000000e+01	9.999484879711e-01	2.182545301611e-03	-9.912512310846e-03	1.027349243164e+02	2.861341727112e-06
39	3.900000000000e+01	9.999564781951e-01	7.667375519593e-07	-9.329614948157e-03	1.038228225708e+02	2.864081579901e-06
40	4.000000000000e+01	9.999785899872e-01	1.473447916404e-03	-6.375619071223e-03	1.027746963501e+02	2.834170118149e-06
41	4.100000000000e+01	9.999626032358e-01	-1.892457603369e-04	-8.646173483252e-03	1.025673751831e+02	2.858032075892e-06
42	4.200000000000e+01	9.999239182003e-01	-1.012253802150e-02	-7.049257761775e-03	1.034981536865e+02	2.863229383365e-06
43	4.300000000000e+01	9.999828956740e-01	-4.506728353059e-03	-3.727969823221e-03	1.033578491211e+02	2.884184368668e-06
44	4.400000000000e+01	9.999821232887e-01	-3.937261982163e-03	-4.500118999618e-03	1.032888259888e+02	2.898519369410e-06
45	4.500000000000e+01	9.999693006481e-01	-4.538495693053e-03	-6.387473537725e-03	1.038706207275e+02	2.958515096907e-06
46	4.600000000000e+01	9.999647283733e-01	-8.251511535940e-03	1.566705689406e-03	1.032899475098e+02	3.018230700036e-06
47	4.700000000000e+01	9.999905488263e-01	-4.167728337619e-03	-1.237860495266e-03	1.031471862793e+02	3.113123739240e-06
48	4.800000000000e+01	9.999969000147e-01	-2.421920915682e-03	-5.781523447614e-04	1.032582321167e+02	3.155620561301e-06
49	4.900000000000e+01	9.999944687767e-01	-2.038299625297e-03	2.628259990848e-03	1.032044372559e+02	3.248915163567e-06
50	5.000000000000e+01	9.999635866972e-01	-2.763126159844e-03	8.074058057699e-03	1.032520751953e+02	3.331287416586e-06
51	5.100000000000e+01	9.999775527795e-01	-6.623045669452e-03	1.014496518378e-03	1.037243652344e+02	3.398966782697e-06
52	5.200000000000e+01	9.999908180592e-01	-1.865082053168e-03	3.858142848398e-03	1.032571716309e+02	3.508971985866e-06
53	5.300000000000e+01	9.999885258662e-01	-3.943724577030e-03	-2.719406613376e-03	1.034708786011e+02	3.657367869891e-06
54	5.400000000000e+01	9.999926002206e-01	1.483839620030e-03	3.549327252452e-03	1.027800903320e+02	3.763222821362e-06
55	5.500000000000e+01	9.999938001800e-01	3.405111354337e-04	3.504804365367e-03	1.031064071655e+02	3.880461918015e-06
56	5.600000000000e+01	9.997796671708e-01	-2.034956375212e-02	5.149016122971e-03	1.051717910767e+02	3.981841473433e-06
57	5.700000000000e+01	9.999565493583e-01	1.924127425595e-03	9.121246024953e-03	1.024253158569e+02	4.159469881415e-06
58	5.800000000000e+01	9.999438367747e-01	4.962615239525e-03	9.364600698551e-03	1.019925308228e+02	4.311046268413e-06
59	5.900000000000e+01	9.999663876326e-01	-2.363555323170e-03	7.850936965025e-03	1.034496841431e+02	4.425166480360e-06
60	6.000000000000e+01	9.999000774579e-01	-1.049160975634e-02	9.474240048884e-03	1.043180541992e+02	4.552990048978e-06
61	6.100000000000e+01	9.999452830119e-01	1.794770262604e-03	1.030581301503e-02	1.028787078857e+02	4.737972631119e-06
62	6.200000000000e+01	9.999280187083e-01	-5.013453249733e-03	1.090058203446e-02	1.032617416382e+02	4.830999841943e-06
63	6.300000000000e+01	9.999264436157e-01	3.699098921194e-03	1.155093179293e-02	1.032535781860e+02	5.026332473790e-06
64	6.400000000000e+01	9.999379319885e-01	4.052699477104e-03	1.037823672025e-02	1.034804306030e+02	5.210069048189e-06
65	6.500000000000e+01	9.998656073173e-01	1.464923756998e-02	7.359833059835e-03	1.031994934082e+02	5.416216026788e-06
66	6.600000000000e+01	9.999259169435e-01	5.401195844128e-03	1.090814870713e-02	1.033759841919e+02	5.503000920726e-06
67	6.700000000000e+01	9.999293322122e-01	6.518047176886e-03	9.942114592351e-03	1.036841201782e+02	5.600014446827e-06
68	6.800000000000e+01	9.999398318927e-01	4.899774582062e-03	9.814520031983e-03	1.034696273804e+02	5.735130798712e-06
69	6.900000000000e+01	9.999261184216e-01	9.880066893258e-03	7.081099947244e-03	1.033731155396e+02	5.901960776100e-06
70	7.000000000000e+01	9.999249442180e-01	6.440296891873e-03	1.042250001657e-02	1.033462753296e+02	6.003918770148e-06
71	7.100000000000e+01	9.999012839956e-01	8.989813083114e-03	1.079840380614e-02	1.033458404541e+02	6.137609034340e-06
