# Filename: 142032_polarimeter_vs_wheel.dat
# Timestamp: Tue May 28 14:20:32 2019

# Column 1:
#	name: measurement point
#	size: 0
#	type: coordinate
# Column 2:
#	name: angle
#	type: value
# Column 3:
#	name: S1
#	type: value
# Column 4:
#	name: S2
#	type: value
# Column 5:
#	name: S3
#	type: value
# Column 6:
#	name: DOP
#	type: value
# Column 7:
#	name: power
#	type: value

0	0.000000000000e+00	9.995356277607e-01	3.044936377188e-02	1.168367645584e-03	1.032145004272e+02	8.083447937679e-06
1	1.000000000000e+00	9.995723687318e-01	2.907107603898e-02	3.154711676351e-03	1.033289108276e+02	7.928028026072e-06
2	2.000000000000e+00	9.995495754983e-01	2.995019026628e-02	1.905839495918e-03	1.034492797852e+02	7.784921763232e-06
3	3.000000000000e+00	9.995614398677e-01	2.953121873443e-02	2.198874632778e-03	1.034853057861e+02	7.628939329152e-06
4	4.000000000000e+00	9.995639193363e-01	2.940952660688e-02	2.655354179425e-03	1.034784164429e+02	7.478351562895e-06
5	5.000000000000e+00	9.995717860122e-01	2.907666447163e-02	3.285147116696e-03	1.034638290405e+02	7.322935744014e-06
6	6.000000000000e+00	9.995686665193e-01	2.910209449109e-02	3.943223175923e-03	1.033886489868e+02	7.179124622780e-06
7	7.000000000000e+00	9.994989292008e-01	3.132471070064e-02	4.544560045854e-03	1.032957687378e+02	7.047730377963e-06
8	8.000000000000e+00	9.995307678796e-01	3.013233427069e-02	5.503316590612e-03	1.032944564819e+02	6.897688308527e-06
9	9.000000000000e+00	9.994959149365e-01	3.116658906830e-02	6.046465993117e-03	1.032483291626e+02	6.766590104235e-06
10	1.000000000000e+01	9.995064307644e-01	3.099493695329e-02	5.119447622368e-03	1.034712219238e+02	6.640466381214e-06
11	1.100000000000e+01	9.994588099132e-01	3.225742167006e-02	6.445621318723e-03	1.031311874390e+02	6.509410013678e-06
12	1.200000000000e+01	9.995085205538e-01	3.085939833097e-02	5.514968263708e-03	1.033298034668e+02	6.381432740454e-06
13	1.300000000000e+01	9.995102976853e-01	3.071371148429e-02	5.986046099236e-03	1.032947082520e+02	6.255414518819e-06
14	1.400000000000e+01	9.995008851513e-01	3.052045818034e-02	8.153662627674e-03	1.033405303955e+02	6.142978691059e-06
15	1.500000000000e+01	9.995253956300e-01	2.947529595864e-02	8.954910321179e-03	1.034224014282e+02	6.031253633410e-06
16	1.600000000000e+01	9.995377901220e-01	2.886304387902e-02	9.546246171522e-03	1.034261550903e+02	5.939665243204e-06
17	1.700000000000e+01	9.995331864351e-01	2.887972623605e-02	9.968481701342e-03	1.034309616089e+02	5.852439699083e-06
18	1.800000000000e+01	9.995063230673e-01	2.967865755377e-02	1.030957973144e-02	1.033587112427e+02	5.777184924227e-06
19	1.900000000000e+01	9.995487342319e-01	2.832922518514e-02	9.989138896577e-03	1.035119094849e+02	5.700159363187e-06
20	2.000000000000e+01	9.994688318657e-01	3.105864906870e-02	9.869875731224e-03	1.033484344482e+02	5.651323135680e-06
21	2.100000000000e+01	9.994774644544e-01	3.085307132617e-02	9.637740270977e-03	1.033226470947e+02	5.590945875156e-06
22	2.200000000000e+01	9.995070332347e-01	2.995774083429e-02	9.392777992220e-03	1.033013916016e+02	5.536908247450e-06
23	2.300000000000e+01	9.995405196226e-01	2.869044455084e-02	9.777935571772e-03	1.033413696289e+02	5.489962859428e-06
24	2.400000000000e+01	9.995154072969e-01	2.892297656183e-02	1.150704144611e-02	1.031642456055e+02	5.458905889100e-06
25	2.500000000000e+01	9.995264066069e-01	2.826849136267e-02	1.215955967728e-02	1.032056579590e+02	5.437268555397e-06
26	2.600000000000e+01	9.995744273127e-01	2.692054416734e-02	1.123603863719e-02	1.032934265137e+02	5.432953003037e-06
27	2.700000000000e+01	9.995875982354e-01	2.587584943456e-02	1.245286593286e-02	1.033405838013e+02	5.444639555208e-06
28	2.800000000000e+01	9.995957834724e-01	2.636066257656e-02	1.064824552498e-02	1.033019561768e+02	5.475195393956e-06
29	2.900000000000e+01	9.996156801940e-01	2.582232194721e-02	1.008462193569e-02	1.032635955811e+02	5.517195859284e-06
30	3.000000000000e+01	9.996521853965e-01	2.443050451275e-02	9.932707648372e-03	1.033489303589e+02	5.566096206167e-06
31	3.100000000000e+01	9.996656747309e-01	2.371921890880e-02	1.029259049738e-02	1.034378356934e+02	5.629987299471e-06
32	3.200000000000e+01	9.996780535096e-01	2.286924380512e-02	1.099031478459e-02	1.034621353149e+02	5.704164777853e-06
33	3.300000000000e+01	9.996832287324e-01	2.237609635024e-02	1.152182725168e-02	1.034155578613e+02	5.779548700957e-06
34	3.400000000000e+01	9.996686342571e-01	2.327406213791e-02	1.099725938966e-02	1.034352798462e+02	5.882472578378e-06
35	3.500000000000e+01	9.996805843398e-01	2.280455714903e-02	1.089410240734e-02	1.034275131226e+02	5.985022653476e-06
36	3.600000000000e+01	9.997048356951e-01	2.196558386356e-02	1.038049196331e-02	1.033743362427e+02	6.101305189077e-06
37	3.700000000000e+01	9.997194475080e-01	2.165506580891e-02	9.596061646779e-03	1.033641357422e+02	6.226998266357e-06
38	3.800000000000e+01	9.997392375037e-01	2.071249144748e-02	9.615076363865e-03	1.034022369385e+02	6.367934474838e-06
39	3.900000000000e+01	9.997597852614e-01	2.007062460965e-02	8.805782301672e-03	1.033980026245e+02	6.513715561596e-06
40	4.000000000000e+01	9.997509686380e-01	2.054533565722e-02	8.711480367974e-03	1.033490676880e+02	6.671608389297e-06
